id,m,p,n
4088.0,0.10109128632680763,0.4563106796116505,206.0
4089.0,1.3121410479178341,0.0,421.0
4090.0,0.786855722404787,0.12598425196850394,127.0
4091.0,0.4002206059642875,0.35517241379310344,580.0
4092.0,0.7408437294984319,0.1686046511627907,172.0
4093.0,1.0758131578075354,0.08585858585858586,396.0
4094.0,0.9856571872559636,0.1486697965571205,639.0
4095.0,1.36779944984909,0.0,544.0
4096.0,0.6985609217959824,0.1925133689839572,187.0
4097.0,0.9101167892634278,0.15659955257270694,447.0
4098.0,1.123914881430671,0.06510416666666667,384.0
4099.0,-0.4751339602846434,0.6698564593301436,627.0
4100.0,0.834587091841089,0.19966722129783693,601.0
4101.0,0.5185405928741588,0.2959770114942529,348.0
4102.0,1.0793628568709175,0.11326860841423948,618.0
4103.0,0.06615525681174629,0.4744897959183674,392.0
4104.0,1.1815308615740452,0.06896551724137931,551.0
4105.0,1.1488490844050274,0.053475935828877004,374.0
4106.0,0.9341763530894828,0.12418300653594772,306.0
4107.0,1.2214529851713234,0.057391304347826085,575.0
4108.0,1.1505149978319906,0.0,200.0
4109.0,1.205809852981615,0.0,258.0
4110.0,0.8273455603510365,0.14912280701754385,228.0
4111.0,1.066178244743669,0.07621951219512195,328.0
4112.0,0.9165453853531141,0.15711252653927812,471.0
4113.0,0.9225490200071285,0.0,70.0
4114.0,0.7829271880591027,0.17883211678832117,274.0
4115.0,-0.5013853008071755,0.706766917293233,266.0
4116.0,1.3604928720768696,0.0,526.0
4117.0,0.8585144981817796,0.17298578199052134,422.0
4118.0,0.32516968286587816,0.3708206686930091,329.0
4119.0,0.7788337671079846,0.1688888888888889,225.0
4120.0,0.7407216739065671,0.16352201257861634,159.0
4121.0,0.39941541953023874,0.3146853146853147,143.0
4122.0,1.0891892859971295,0.06707317073170732,328.0
4123.0,0.18632482777887716,0.41379310344827586,145.0
4124.0,1.109716147993666,0.06629834254143646,362.0
4125.0,0.7161946114524987,0.1965065502183406,229.0
4126.0,0.6924682285655648,0.23157894736842105,380.0
4127.0,1.3031906825553026,0.0,404.0
4128.0,0.2627459292046077,0.3917910447761194,268.0
4129.0,-0.6467367778884735,0.8045112781954887,133.0
4130.0,1.0072013057765608,0.117096018735363,427.0
4131.0,0.0783690172009804,0.4690265486725664,339.0
4132.0,0.6967437275470448,0.1780821917808219,146.0
4133.0,0.7517292462882011,0.19202898550724637,276.0
4134.0,0.3859410732385904,0.33163265306122447,196.0
4135.0,0.46867040763957224,0.24242424242424243,66.0
4136.0,0.7066980022576892,0.2033195020746888,241.0
4137.0,0.8874641209174166,0.09271523178807947,151.0
4138.0,-0.3432759863435845,0.6507936507936508,189.0
4139.0,0.8416431164538245,0.08928571428571429,112.0
4140.0,-0.8562379607638311,0.875,192.0
4141.0,-0.3375110274105061,0.68,75.0
4154.0,0.3010299956639812,0.0,4.0
4156.0,0.6393768004764144,0.0,19.0
4157.0,0.627636252551653,0.0,18.0
4159.0,0.23856062735983122,0.0,3.0
4166.0,1.0667694541851087,0.0,136.0
4168.0,0.4225490200071284,0.0,7.0
4170.0,0.731198998949478,0.0,29.0
4172.0,0.4506145183463479,0.18518518518518517,27.0
4173.0,0.1505149978319906,0.0,2.0
4175.0,0.6152244606891369,0.0,17.0
4177.0,0.4283635480455959,0.23076923076923078,39.0
4179.0,0.9818939136727777,0.0,92.0
4181.0,0.7592569699389438,0.0,33.0
4182.0,1.0085166696493901,0.0,104.0
4183.0,0.7519968899391525,0.16167664670658682,167.0
4184.0,0.5206963425791125,0.0,11.0
4186.0,0.737719001008406,0.11764705882352941,85.0
4187.0,0.8167342277897933,0.0,43.0
4189.0,0.93753063169585,0.0,75.0
4190.0,1.1034129380159248,0.0,161.0
4191.0,0.7478717434153859,0.18099547511312217,221.0
4193.0,0.2078662627127382,0.3684210526315789,38.0
4194.0,0.23856062735983122,0.0,3.0
4195.0,0.8580016718173996,0.0,52.0
4196.0,0.9093476506613911,0.05454545454545454,110.0
4197.0,0.6152244606891369,0.0,17.0
4198.0,-0.4403669307909718,0.7216494845360825,97.0
4199.0,0.9700358800413964,0.057692307692307696,156.0
4200.0,0.5206963425791125,0.0,11.0
4201.0,0.457305777968024,0.21052631578947367,38.0
4202.0,0.7590014789153919,0.057692307692307696,52.0
4203.0,0.752574989159953,0.0,32.0
4204.0,0.9404067961403957,0.0,76.0
4205.0,0.5880456295278407,0.0,15.0
4206.0,1.0174810112653745,0.05612244897959184,196.0
4207.0,0.026358543428775107,0.4857142857142857,70.0
4208.0,0.9030899869919435,0.0,64.0
4209.0,0.690105620855803,0.0,24.0
4210.0,0.7806693729992321,0.08860759493670886,79.0
4211.0,0.7738885401796952,0.08333333333333333,72.0
4212.0,0.9546909538110542,0.09174311926605505,218.0
4213.0,1.2266591700235188,0.0,284.0
4214.0,1.0937603604182315,0.0,154.0
4215.0,0.7139392467426598,0.05128205128205128,39.0
4216.0,0.7475468019078483,0.06,50.0
4217.0,0.8898525815633269,0.06896551724137931,116.0
4218.0,0.8406206186877936,0.0,48.0
4219.0,0.6505149978319906,0.0,20.0
4220.0,0.6712113404111031,0.0,22.0
4221.0,0.959539046188037,0.0,83.0
4222.0,0.5368028650643966,0.18867924528301888,53.0
4223.0,0.5705375985134894,0.24050632911392406,158.0
4224.0,-0.15924921706001466,0.5844155844155844,77.0
4225.0,0.3322510589034466,0.3090909090909091,55.0
4226.0,0.48979846660528314,0.15384615384615385,26.0
4227.0,0.8217263382430937,0.0,44.0
4228.0,0.3010299956639812,0.0,4.0
4229.0,-0.272942426657317,0.622093023255814,172.0
4230.0,1.1202746241412997,0.0,174.0
4231.0,0.7456808469171363,0.0,31.0
4232.0,0.34160182322279786,0.3018867924528302,53.0
4233.0,0.7235790156711096,0.0,28.0
4234.0,0.4546779858805078,0.25675675675675674,74.0
4235.0,0.5206963425791125,0.0,11.0
4236.0,0.1956710259286478,0.3829787234042553,47.0
4237.0,0.5939411344044604,0.18421052631578946,76.0
4238.0,0.6393768004764144,0.0,19.0
4239.0,0.8563904941463746,0.05,80.0
4240.0,0.9621396430309408,0.0,84.0
4241.0,-0.12027110434147366,0.5806451612903226,31.0
4242.0,0.70967274666449,0.06818181818181818,44.0
4243.0,0.573064017839119,0.0,14.0
4244.0,0.533445375115093,0.2,60.0
4245.0,0.9697596263093092,0.0,87.0
4246.0,0.3010299956639812,0.0,4.0
4247.0,0.88,0.06,100.0
4248.0,0.4225490200071284,0.0,7.0
4249.0,0.3570120137804726,0.30158730158730157,63.0
4251.0,0.5960343238204635,0.20388349514563106,103.0
4252.0,0.9346158598654881,0.0,74.0
4253.0,0.4988790305105716,0.18421052631578946,38.0
4254.0,0.6712113404111031,0.0,22.0
4255.0,0.3890756251918218,0.0,6.0
4256.0,0.3890756251918218,0.0,6.0
4257.0,0.9542425094393249,0.0,81.0
4258.0,0.16326615553509435,0.38461538461538464,26.0
4259.0,0.5395906230238124,0.0,12.0
4260.0,1.115224460689137,0.0,170.0
4261.0,0.3890756251918218,0.0,6.0
4262.0,0.5206963425791125,0.0,11.0
4263.0,1.0746095563276898,0.0,141.0
4264.0,0.25938375012788123,0.3333333333333333,36.0
4265.0,0.737719001008406,0.11764705882352941,85.0
4266.0,-0.14640078138119905,0.5849056603773585,53.0
4267.0,0.7905022040109719,0.05172413793103448,58.0
4268.0,0.8890756251918218,0.0,60.0
4269.0,0.4829170865193058,0.22950819672131148,61.0
4270.0,0.3809543629152202,0.23076923076923078,26.0
4271.0,1.086593134206137,0.0,149.0
4272.0,-0.1610545087749275,0.6060606060606061,33.0
4273.0,0.12203842552929144,0.4090909090909091,22.0
4274.0,0.959539046188037,0.0,83.0
4275.0,0.5624528018333536,0.08695652173913043,23.0
4276.0,-0.14940478877147165,0.5909090909090909,44.0
4277.0,0.9064566783214277,0.0,65.0
4278.0,0.40925835313192743,0.19047619047619047,21.0
4279.0,0.3010299956639812,0.0,4.0
4280.0,0.4225490200071284,0.0,7.0
4281.0,0.1505149978319906,0.0,2.0
4282.0,0.573064017839119,0.0,14.0
4283.0,0.45154499349597177,0.0,8.0
4284.0,0.47712125471966244,0.0,9.0
4285.0,0.24277493939697325,0.37349397590361444,83.0
4286.0,0.9064566783214277,0.0,65.0
4287.0,0.45154499349597177,0.0,8.0
4288.0,0.6393768004764144,0.0,19.0
4289.0,0.627636252551653,0.0,18.0
4290.0,0.9064566783214277,0.0,65.0
4291.0,-0.14771212547196622,0.6,30.0
4292.0,-0.08672863013701221,0.5483870967741935,62.0
4293.0,0.3395903644062765,0.33858267716535434,127.0
4294.0,0.6514141698131083,0.16666666666666666,90.0
4295.0,0.08894137542211267,0.44680851063829785,47.0
4296.0,0.6731427183573649,0.07692307692307693,39.0
4297.0,0.6020599913279624,0.0,16.0
4298.0,0.3890756251918218,0.0,6.0
4299.0,0.852850360522232,0.10144927536231885,138.0
4300.0,0.6649194977170942,0.12903225806451613,62.0
4301.0,0.5206963425791125,0.0,11.0
4302.0,0.09496909625462711,0.4418604651162791,43.0
4303.0,0.8403207433875713,0.11875,160.0
4304.0,0.49237375157322083,0.16666666666666666,30.0
4305.0,0.5206963425791125,0.0,11.0
4306.0,0.26250857687483803,0.36,75.0
4307.0,0.7385606273598312,0.0,30.0
4308.0,0.6152244606891369,0.0,17.0
4309.0,0.5880456295278407,0.0,15.0
4310.0,0.33335224451985795,0.34328358208955223,134.0
4311.0,0.8080562237573571,0.1804733727810651,338.0
4312.0,0.3890756251918218,0.0,6.0
4313.0,0.5,0.0,10.0
4314.0,0.47712125471966244,0.0,9.0
4315.0,0.47712125471966244,0.0,9.0
4316.0,0.5776498014742463,0.16,50.0
4317.0,0.5569716761534184,0.0,13.0
4318.0,0.2080809557654682,0.39325842696629215,89.0
4319.0,0.8632473243519302,0.06930693069306931,101.0
4320.0,0.5395906230238124,0.0,12.0
4321.0,0.06416273184529513,0.46296296296296297,54.0
4322.0,0.12451792559095769,0.425531914893617,47.0
4323.0,0.8167342277897933,0.0,43.0
4324.0,0.47712125471966244,0.0,9.0
4325.0,0.5569716761534184,0.0,13.0
4326.0,0.34948500216800943,0.0,5.0
4327.0,0.45154499349597177,0.0,8.0
4328.0,0.5491729148818115,0.09090909090909091,22.0
4329.0,0.47712125471966244,0.0,9.0
4330.0,0.8063919283598677,0.0,41.0
4331.0,0.3890756251918218,0.0,6.0
4332.0,0.8034108094361668,0.08888888888888889,90.0
4333.0,0.5569716761534184,0.0,13.0
4334.0,0.3608133130244208,0.25806451612903225,31.0
4335.0,0.1505149978319906,0.0,2.0
4336.0,0.8406206186877936,0.0,48.0
4337.0,0.4225490200071284,0.0,7.0
4662.0,0.3890756251918218,0.0,6.0
4663.0,0.3890756251918218,0.0,6.0
4665.0,0.23856062735983122,0.0,3.0
4666.0,0.45154499349597177,0.0,8.0
4669.0,0.1505149978319906,0.0,2.0
4671.0,0.1505149978319906,0.0,2.0
4911.0,0.4225490200071284,0.0,7.0
4922.0,0.1505149978319906,0.0,2.0
4943.0,0.1505149978319906,0.0,2.0
4948.0,0.23856062735983122,0.0,3.0
4949.0,0.23856062735983122,0.0,3.0
4964.0,0.1505149978319906,0.0,2.0
4980.0,1.0488643417213739,0.10706638115631692,467.0
5944.0,-0.6618311628755963,0.7340267459138187,673.0
5967.0,0.5928755844001096,0.28923076923076924,650.0
5977.0,-0.38876546680861385,0.7037037037037037,81.0
5984.0,0.6533840328087119,0.2222222222222222,225.0
5985.0,0.6684359802586579,0.25201612903225806,496.0
5988.0,-0.11803127557297872,0.5456919060052219,383.0
6010.0,-0.5038858203261429,0.6985507246376812,345.0
6012.0,0.9035071083813108,0.13240418118466898,287.0
6013.0,0.4820236497140067,0.3103448275862069,348.0
6018.0,0.5729266660746,0.28125,416.0
6034.0,-0.23819974803091418,0.5895196506550219,458.0
6042.0,-0.5760327536309177,0.7444933920704846,227.0
6142.0,0.23856062735983122,0.0,3.0
6432.0,0.7976122696311144,0.19770114942528735,435.0
6463.0,0.8413758234140193,0.19769357495881384,607.0
6467.0,-0.40374320376555717,0.6463414634146342,574.0
6468.0,0.7923364834546682,0.22126436781609196,696.0
6473.0,0.057451632931318865,0.4796380090497738,663.0
6480.0,0.3775579949783657,0.36423841059602646,604.0
6491.0,0.3528850210356615,0.3711151736745887,547.0
6497.0,0.40971467829150726,0.33903133903133903,351.0
6512.0,0.9517362846006557,0.09829059829059829,234.0
6527.0,0.5828615405661551,0.22556390977443608,133.0
6531.0,0.20969876415505112,0.4209354120267261,449.0
6552.0,0.23150387849801185,0.4090909090909091,352.0
6559.0,0.922466319393845,0.15011547344110854,433.0
6572.0,-0.1410232505348839,0.551923076923077,520.0
6594.0,0.9568344458688244,0.13539192399049882,421.0
6596.0,0.5444588778746189,0.29464285714285715,448.0
6599.0,1.039385053445577,0.12664473684210525,608.0
6600.0,-0.8986960288716215,0.8589341692789969,319.0
6614.0,0.3489533154279388,0.3724770642201835,545.0
6620.0,0.6619325714252683,0.21287128712871287,202.0
6622.0,0.6636627872999586,0.2248062015503876,258.0
6642.0,-0.056853145913525985,0.5212765957446809,470.0
6654.0,0.2836025624231841,0.38992042440318303,377.0
6753.0,0.7132782340082521,0.23948811700182815,547.0
6766.0,0.1888193968632143,0.4140127388535032,157.0
6767.0,0.594333364572197,0.25555555555555554,270.0
6769.0,0.5848687683822281,0.22627737226277372,137.0
6770.0,0.9314846114372606,0.13746630727762804,371.0
6771.0,0.2697575595514559,0.3886792452830189,265.0
6928.0,0.4470772029239763,0.3302325581395349,430.0
7109.0,-0.31176932425230536,0.625,312.0
7111.0,-0.18099315647686143,0.5723270440251572,318.0
7115.0,0.9366501701959138,0.12121212121212122,297.0
7121.0,0.27749355309634316,0.39276485788113696,387.0
7125.0,0.8217825851127984,0.1348314606741573,178.0
7127.0,0.17641798294319702,0.4298780487804878,328.0
7138.0,0.16792962125289346,0.4188034188034188,117.0
7143.0,0.6108155451835016,0.26216216216216215,370.0
7153.0,0.2433299790714015,0.40749414519906324,427.0
7239.0,0.6252680048819299,0.26877470355731226,506.0
7240.0,-0.1864348838041367,0.5698924731182796,465.0
8154.0,-0.33533338838508164,0.6354515050167224,299.0
8899.0,0.41487827695761326,0.3414043583535109,413.0
8900.0,0.7093552885107786,0.23094688221709006,433.0
8903.0,1.0293121430561998,0.08070175438596491,285.0
8904.0,-0.522678263638334,0.7020725388601037,386.0
9077.0,0.8883930881079172,0.14093959731543623,298.0
9079.0,-0.7362794923904251,0.7743271221532091,483.0
11723.0,0.9239596898796485,0.15034168564920272,439.0
11724.0,0.5774558198737122,0.27586206896551724,377.0
11726.0,0.3441349354384042,0.37160751565762007,479.0
11728.0,0.610894302452992,0.27416173570019725,507.0
11729.0,-0.15651285533425688,0.5724137931034483,145.0
11784.0,0.2981369086012314,0.38865546218487396,476.0
11785.0,0.815019557304233,0.18351063829787234,376.0
11786.0,-0.24088611469937832,0.5896907216494846,485.0
11840.0,0.38265372698493877,0.3512064343163539,373.0
11845.0,-0.23737400325108882,0.5917312661498708,387.0
11850.0,0.6528944790962697,0.11764705882352941,51.0
11855.0,-0.3567658727856632,0.6405797101449275,345.0
11868.0,0.5842710905624323,0.27011494252873564,348.0
11918.0,0.06652725528627992,0.4727272727272727,275.0
11927.0,1.0453565272766678,0.09585492227979274,386.0
11934.0,-0.2081647993062369,0.58,400.0
11943.0,-0.2627459292046078,0.6082089552238806,268.0
11946.0,0.5188811711567055,0.29429429429429427,333.0
11947.0,0.020560489528247083,0.4906832298136646,161.0
11971.0,0.7261244397470796,0.2134502923976608,342.0
11972.0,-0.03632638986861645,0.5154185022026432,227.0
11980.0,0.3433252200113421,0.35564853556485354,239.0
11985.0,-0.5656357886323208,0.7191601049868767,381.0
11987.0,0.4661247015018562,0.30416666666666664,240.0
11989.0,0.23424226808222057,0.4,220.0
12015.0,0.22406305602409426,0.4020618556701031,194.0
12024.0,-0.193413616943157,0.579136690647482,278.0
12026.0,0.667618017700775,0.23796033994334279,353.0
12040.0,0.4827523550052855,0.29838709677419356,248.0
12043.0,-0.19549053932183305,0.5773809523809523,336.0
12051.0,0.8560407884877793,0.15772870662460567,317.0
12055.0,0.5673646521506994,0.276657060518732,347.0
12075.0,0.6208987329629326,0.22527472527472528,182.0
12076.0,1.1113582355737917,0.0,167.0
12077.0,0.5294364647474485,0.28076923076923077,260.0
12094.0,-0.1561642722462023,0.5641025641025641,273.0
12105.0,0.33172346229072663,0.3522727272727273,176.0
12107.0,0.6453608019745724,0.24307692307692308,325.0
12113.0,0.5291866385279012,0.2852233676975945,291.0
12114.0,-0.7580087900312793,0.8402366863905325,169.0
12117.0,-0.6152106749990514,0.7771084337349398,166.0
12130.0,0.5222305243108383,0.29073482428115016,313.0
12140.0,-0.11363744004345266,0.551948051948052,154.0
12144.0,-0.631783659050243,0.7580071174377224,281.0
12191.0,-0.8885693900742575,0.858085808580858,303.0
12203.0,-0.010268381895728606,0.5043478260869565,230.0
12210.0,0.036261531253759714,0.4854368932038835,309.0
12226.0,0.2638556801103276,0.38421052631578945,190.0
12231.0,0.7492082156683523,0.171875,192.0
12239.0,-0.5284033768778471,0.7174721189591078,269.0
12255.0,-0.45051675911420636,0.7017543859649122,171.0
12270.0,0.41984920873002807,0.31176470588235294,170.0
12273.0,0.8366954426658676,0.14220183486238533,218.0
12285.0,-0.2045145068119426,0.5968992248062015,129.0
12291.0,0.8669893818491502,0.13765182186234817,247.0
12292.0,-0.17693099388448896,0.5761904761904761,210.0
12320.0,-0.22366981909300737,0.6026490066225165,151.0
12351.0,0.5794246291618826,0.22033898305084745,118.0
12352.0,0.7287993989917255,0.15942028985507245,138.0
12362.0,-0.11489921454145348,0.5555555555555556,117.0
12367.0,0.2909182700911702,0.3557692307692308,104.0
12370.0,0.16478451957201723,0.4260355029585799,169.0
12406.0,0.6022690245782367,0.22641509433962265,159.0
12412.0,0.6854397681882486,0.18543046357615894,151.0
12425.0,0.30557271755735854,0.3586206896551724,145.0
12427.0,-0.5595030041281652,0.7757009345794392,107.0
12449.0,-0.09992859680671506,0.5486725663716814,113.0
12451.0,0.7078049103823275,0.1565217391304348,115.0
12453.0,-0.3894374745601426,0.7023809523809523,84.0
12470.0,-0.7001757996525793,0.8658536585365854,82.0
12575.0,-0.4058293634121536,0.7321428571428571,56.0
